UserID,Age,Gender,TotalCoursesEnrolled,EnrollmentFrequency,AverageSpending,PreferredCategory,PreferredLevel,AverageCourseRating,CategoryDiversity,LearningDepthIndex,TotalSpending,Cluster,SegmentName
U02644,23,Male,4,1.0,58.665,Digital Marketing,Advanced,3.0725000000000002,3,2.5,234.66,5,Digital Marketing Learners
U02645,26,Female,10,1.25,88.92699999999999,Design,Advanced,3.0759999999999996,8,2.3,889.27,7,Deep Design Learners
U02646,26,Male,2,1.0,368.01,Artificial Intelligence,Advanced,2.42,2,2.0,736.02,0,AI Beginner Learners
U02647,20,Female,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U02648,28,Female,1,1.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,3,Data Science Beginners
U02649,34,Female,1,1.0,472.28,Programming,Beginner,4.74,1,1.0,472.28,0,AI Beginner Learners
U02650,29,Female,2,1.0,124.05,Artificial Intelligence,Beginner,2.94,2,1.0,248.1,0,AI Beginner Learners
U02651,16,Female,16,2.2857142857142856,69.621875,Digital Marketing,Advanced,3.110625,9,2.25,1113.95,4,Highly Engaged AI Explorers
U02652,15,Male,1,1.0,0.0,Machine Learning,Advanced,1.81,1,3.0,0.0,6,Advanced Machine Learning Learners
U02653,34,Male,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
U02654,27,Male,1,1.0,415.51,Artificial Intelligence,Intermediate,3.11,1,2.0,415.51,0,AI Beginner Learners
U02655,32,Male,1,1.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,2,Cybersecurity Beginners
U02656,34,Female,1,1.0,53.86,Finance,Beginner,2.47,1,1.0,53.86,2,Cybersecurity Beginners
U02657,31,Male,1,1.0,177.34,Digital Marketing,Advanced,3.89,1,3.0,177.34,5,Digital Marketing Learners
U02658,30,Male,3,1.0,95.01666666666667,Business,Beginner,2.0233333333333334,3,1.3333333333333333,285.05,1,Business Advanced Learners
U02659,17,Male,2,2.0,124.05,Artificial Intelligence,Beginner,2.325,2,1.5,248.1,0,AI Beginner Learners
U02660,31,Female,1,1.0,0.0,Design,Advanced,2.61,1,3.0,0.0,7,Deep Design Learners
U02661,27,Male,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U02662,32,Male,2,1.0,58.84,Data Science,Advanced,3.335,2,2.5,117.68,3,Data Science Beginners
U02663,27,Female,14,1.5555555555555556,72.64571428571428,Machine Learning,Beginner,3.1664285714285714,8,1.5,1017.04,4,Highly Engaged AI Explorers
U02664,22,Female,1,1.0,0.0,Marketing,Advanced,4.79,1,3.0,0.0,8,Advanced Marketing Learners
U02665,21,Female,1,1.0,37.89,Web Development,Advanced,1.3,1,3.0,37.89,9,Advanced Web Development Learners
U02666,19,Male,1,1.0,0.0,Design,Advanced,2.61,1,3.0,0.0,7,Deep Design Learners
U02667,22,Female,1,1.0,248.1,Artificial Intelligence,Beginner,1.2,1,1.0,248.1,0,AI Beginner Learners
U02668,26,Male,3,1.0,19.106666666666666,Design,Advanced,3.8733333333333335,3,2.6666666666666665,57.32,7,Deep Design Learners
U02669,25,Male,2,2.0,0.0,Digital Marketing,Intermediate,4.6899999999999995,2,2.0,0.0,5,Digital Marketing Learners
U02670,25,Female,1,1.0,0.0,Web Development,Advanced,2.67,1,3.0,0.0,9,Advanced Web Development Learners
U02671,15,Female,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U02672,32,Male,14,1.4,72.30428571428571,Cybersecurity,Beginner,3.3614285714285717,9,1.9285714285714286,1012.26,4,Highly Engaged AI Explorers
U02673,19,Female,1,1.0,0.0,Marketing,Advanced,2.98,1,3.0,0.0,8,Advanced Marketing Learners
U02674,28,Female,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U02675,34,Female,4,1.0,86.6775,Programming,Beginner,1.5175,3,1.75,346.71,2,Cybersecurity Beginners
U02676,15,Male,1,1.0,394.26,Cybersecurity,Intermediate,1.35,1,2.0,394.26,2,Cybersecurity Beginners
U02677,33,Male,3,1.0,163.63333333333333,Artificial Intelligence,Advanced,3.073333333333333,3,2.3333333333333335,490.9,0,AI Beginner Learners
U02678,19,Female,1,1.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,6,Advanced Machine Learning Learners
U02679,18,Male,11,1.5714285714285714,94.86,Business,Advanced,3.03,8,2.1818181818181817,1043.46,4,Highly Engaged AI Explorers
U02680,19,Female,1,1.0,0.0,Project Management,Intermediate,3.45,1,2.0,0.0,0,AI Beginner Learners
U02681,33,Male,1,1.0,0.0,Design,Advanced,1.52,1,3.0,0.0,7,Deep Design Learners
U02682,35,Female,1,1.0,53.86,Finance,Beginner,2.47,1,1.0,53.86,2,Cybersecurity Beginners
U02683,28,Male,15,1.6666666666666667,171.89733333333334,Artificial Intelligence,Advanced,2.929333333333333,10,2.1333333333333333,2578.46,4,Highly Engaged AI Explorers
U02684,28,Male,14,1.5555555555555556,196.2357142857143,Digital Marketing,Advanced,3.2064285714285714,9,2.0,2747.3,4,Highly Engaged AI Explorers
U02685,27,Female,1,1.0,487.92,Business,Advanced,3.64,1,3.0,487.92,1,Business Advanced Learners
U02686,19,Female,4,1.0,203.7225,Programming,Beginner,3.95,3,1.25,814.89,2,Cybersecurity Beginners
U02687,34,Male,1,1.0,212.39,Digital Marketing,Advanced,3.15,1,3.0,212.39,5,Digital Marketing Learners
U02688,26,Female,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U02689,27,Male,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
U02690,24,Male,4,2.0,98.565,Cybersecurity,Beginner,2.2875,2,1.5,394.26,2,Cybersecurity Beginners
U02691,19,Female,1,1.0,0.0,Programming,Beginner,3.85,1,1.0,0.0,2,Cybersecurity Beginners
U02692,23,Male,3,1.5,39.22666666666667,Data Science,Advanced,3.5400000000000005,2,2.6666666666666665,117.68,3,Data Science Beginners
U02693,19,Male,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02694,30,Female,2,1.0,313.78,Data Science,Beginner,2.625,2,1.0,627.56,3,Data Science Beginners
U02695,30,Male,1,1.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,9,Advanced Web Development Learners
U02696,25,Female,2,1.0,245.45,Artificial Intelligence,Advanced,3.275,2,2.0,490.9,0,AI Beginner Learners
U02697,22,Female,4,1.0,109.27,Artificial Intelligence,Advanced,3.1475,4,2.75,437.08,0,AI Beginner Learners
U02698,18,Female,12,1.3333333333333333,149.86333333333332,Artificial Intelligence,Advanced,3.0658333333333334,8,2.3333333333333335,1798.36,4,Highly Engaged AI Explorers
U02699,16,Female,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02700,18,Female,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U02701,23,Female,4,1.0,106.36,Artificial Intelligence,Advanced,2.95,4,2.25,425.44,0,AI Beginner Learners
U02702,15,Male,2,1.0,0.0,Digital Marketing,Beginner,1.635,2,1.0,0.0,5,Digital Marketing Learners
U02703,30,Male,1,1.0,0.0,Machine Learning,Intermediate,1.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02704,23,Female,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02705,31,Male,2,1.0,197.13,Cybersecurity,Advanced,1.98,2,2.5,394.26,2,Cybersecurity Beginners
U02706,21,Female,1,1.0,37.89,Web Development,Advanced,1.3,1,3.0,37.89,9,Advanced Web Development Learners
U02707,19,Female,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U02708,25,Male,1,1.0,472.28,Programming,Beginner,4.74,1,1.0,472.28,0,AI Beginner Learners
U02709,19,Female,12,1.3333333333333333,104.68166666666667,Cybersecurity,Beginner,2.8633333333333333,9,1.5833333333333333,1256.18,4,Highly Engaged AI Explorers
U02710,23,Female,1,1.0,326.02,Business,Intermediate,2.69,1,2.0,326.02,1,Business Advanced Learners
U02711,20,Male,2,1.0,0.0,Cybersecurity,Beginner,4.525,2,1.5,0.0,2,Cybersecurity Beginners
U02712,34,Female,2,1.0,236.14,Programming,Beginner,3.81,1,1.0,472.28,2,Cybersecurity Beginners
U02713,32,Female,1,1.0,0.0,Digital Marketing,Intermediate,4.66,1,2.0,0.0,5,Digital Marketing Learners
U02714,17,Male,1,1.0,0.0,Machine Learning,Intermediate,1.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02715,22,Male,2,1.0,0.0,Business,Advanced,2.215,2,2.5,0.0,1,Business Advanced Learners
U02716,27,Female,2,1.0,0.0,Data Science,Beginner,4.045,2,1.0,0.0,3,Data Science Beginners
U02717,31,Male,1,1.0,285.05,Business,Beginner,1.96,1,1.0,285.05,1,Business Advanced Learners
U02718,27,Male,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U02719,29,Male,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02720,22,Male,1,1.0,212.39,Digital Marketing,Advanced,3.15,1,3.0,212.39,5,Digital Marketing Learners
U02721,26,Male,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U02722,23,Female,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02723,25,Female,1,1.0,327.99,Project Management,Beginner,1.51,1,1.0,327.99,0,AI Beginner Learners
U02724,35,Male,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02725,23,Male,1,1.0,415.51,Artificial Intelligence,Intermediate,3.11,1,2.0,415.51,0,AI Beginner Learners
U02726,25,Female,4,1.3333333333333333,0.0,Marketing,Advanced,3.1825,3,2.25,0.0,8,Advanced Marketing Learners
U02727,34,Male,2,1.0,197.13,Cybersecurity,Intermediate,3.04,2,2.0,394.26,2,Cybersecurity Beginners
U02728,33,Female,1,1.0,276.37,Design,Advanced,2.72,1,3.0,276.37,7,Deep Design Learners
U02729,20,Male,1,1.0,394.26,Cybersecurity,Intermediate,1.35,1,2.0,394.26,2,Cybersecurity Beginners
U02730,27,Female,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U02731,26,Male,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U02732,26,Male,1,1.0,0.0,Finance,Intermediate,4.1,1,2.0,0.0,2,Cybersecurity Beginners
U02733,31,Male,14,1.4,107.06142857142856,Business,Beginner,3.737142857142857,9,1.9285714285714286,1498.86,4,Highly Engaged AI Explorers
U02734,15,Female,1,1.0,0.0,Design,Beginner,4.51,1,1.0,0.0,7,Deep Design Learners
U02735,34,Female,1,1.0,0.0,Web Development,Beginner,3.32,1,1.0,0.0,9,Advanced Web Development Learners
U02736,15,Male,1,1.0,212.39,Digital Marketing,Advanced,3.15,1,3.0,212.39,5,Digital Marketing Learners
U02737,23,Male,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02738,16,Female,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02739,15,Female,1,1.0,487.92,Business,Advanced,3.64,1,3.0,487.92,1,Business Advanced Learners
U02740,31,Male,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U02741,18,Male,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U02742,25,Female,2,1.0,142.525,Business,Beginner,2.1950000000000003,2,1.5,285.05,1,Business Advanced Learners
U02743,33,Male,14,2.3333333333333335,57.175714285714285,Data Science,Intermediate,3.332142857142857,8,1.5714285714285714,800.46,4,Highly Engaged AI Explorers
U02744,24,Female,1,1.0,342.61,Project Management,Intermediate,4.84,1,2.0,342.61,0,AI Beginner Learners
U02745,18,Female,1,1.0,0.0,Business,Advanced,3.15,1,3.0,0.0,1,Business Advanced Learners
U02746,28,Male,3,1.0,39.22666666666667,Data Science,Advanced,2.9266666666666663,2,2.6666666666666665,117.68,3,Data Science Beginners
U02747,30,Male,3,1.0,17.953333333333333,Cybersecurity,Beginner,2.8333333333333335,3,1.6666666666666667,53.86,2,Cybersecurity Beginners
U02748,27,Female,2,1.0,0.0,Artificial Intelligence,Advanced,2.615,2,2.0,0.0,0,AI Beginner Learners
U02749,30,Male,2,1.0,0.0,Business,Advanced,3.915,2,2.0,0.0,1,Business Advanced Learners
U02750,23,Female,2,1.0,28.66,Design,Advanced,3.675,2,3.0,57.32,7,Deep Design Learners
U02751,24,Female,1,1.0,0.0,Marketing,Advanced,2.01,1,3.0,0.0,8,Advanced Marketing Learners
U02752,32,Female,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
U02753,26,Female,1,1.0,53.86,Finance,Beginner,2.47,1,1.0,53.86,2,Cybersecurity Beginners
U02754,34,Male,13,1.8571428571428572,68.36615384615385,Cybersecurity,Advanced,2.439230769230769,9,2.3076923076923075,888.76,4,Highly Engaged AI Explorers
U02755,30,Female,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U02756,32,Female,2,1.0,163.01,Business,Advanced,2.65,2,2.5,326.02,1,Business Advanced Learners
U02757,16,Male,1,1.0,415.51,Artificial Intelligence,Intermediate,3.11,1,2.0,415.51,0,AI Beginner Learners
U02758,25,Female,2,1.0,0.0,Data Science,Intermediate,3.31,1,2.0,0.0,3,Data Science Beginners
U02759,20,Female,2,1.0,0.0,Programming,Beginner,3.6500000000000004,2,1.5,0.0,2,Cybersecurity Beginners
U02760,31,Male,3,1.5,124.88000000000001,Artificial Intelligence,Intermediate,2.7466666666666666,3,1.6666666666666667,374.64000000000004,0,AI Beginner Learners
U02761,31,Female,4,1.3333333333333333,98.565,Cybersecurity,Beginner,3.5625,3,1.5,394.26,2,Cybersecurity Beginners
U02762,21,Female,2,1.0,157.13,Design,Advanced,2.0100000000000002,2,3.0,314.26,7,Deep Design Learners
U02763,28,Male,3,3.0,191.37333333333333,Artificial Intelligence,Intermediate,2.873333333333333,3,1.6666666666666667,574.12,4,Highly Engaged AI Explorers
U02764,32,Male,1,1.0,37.89,Web Development,Advanced,1.3,1,3.0,37.89,9,Advanced Web Development Learners
U02765,21,Male,1,1.0,0.0,Design,Advanced,4.45,1,3.0,0.0,7,Deep Design Learners
U02766,19,Male,1,1.0,0.0,Cybersecurity,Intermediate,3.93,1,2.0,0.0,2,Cybersecurity Beginners
U02767,31,Male,14,1.5555555555555556,98.41785714285713,Project Management,Beginner,2.9292857142857143,9,1.8571428571428572,1377.85,4,Highly Engaged AI Explorers
U02768,34,Female,2,1.0,236.14,Data Science,Beginner,4.17,2,1.5,472.28,3,Data Science Beginners
U02769,19,Male,3,1.5,251.0666666666667,Artificial Intelligence,Intermediate,2.33,1,1.6666666666666667,753.2,0,AI Beginner Learners
U02770,31,Male,14,2.0,99.21571428571428,Data Science,Advanced,2.8485714285714288,8,2.0,1389.02,4,Highly Engaged AI Explorers
U02771,18,Female,1,1.0,0.78,Machine Learning,Advanced,3.89,1,3.0,0.78,6,Advanced Machine Learning Learners
U02772,31,Male,1,1.0,177.34,Digital Marketing,Advanced,3.89,1,3.0,177.34,5,Digital Marketing Learners
U02773,26,Male,1,1.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,3,Data Science Beginners
U02774,19,Male,1,1.0,0.0,Finance,Beginner,4.14,1,1.0,0.0,2,Cybersecurity Beginners
U02775,24,Female,12,2.4,118.62583333333333,Digital Marketing,Beginner,3.4441666666666664,10,1.9166666666666667,1423.51,4,Highly Engaged AI Explorers
U02776,20,Female,2,1.0,0.0,Business,Advanced,1.6400000000000001,2,2.0,0.0,1,Business Advanced Learners
U02777,27,Male,1,1.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,2,Cybersecurity Beginners
U02778,29,Male,3,1.5,0.0,Cybersecurity,Beginner,3.6300000000000003,3,1.6666666666666667,0.0,2,Cybersecurity Beginners
U02779,19,Female,3,1.0,269.92333333333335,Artificial Intelligence,Intermediate,3.046666666666667,3,1.6666666666666667,809.77,0,AI Beginner Learners
U02780,26,Female,2,1.0,0.0,Business,Advanced,3.83,2,2.0,0.0,1,Business Advanced Learners
U02781,24,Female,3,1.0,233.43666666666664,Business,Advanced,2.9,3,2.6666666666666665,700.31,1,Business Advanced Learners
U02782,25,Male,1,1.0,0.0,Finance,Advanced,1.59,1,3.0,0.0,2,Cybersecurity Beginners
U02783,30,Female,1,1.0,0.0,Programming,Beginner,2.88,1,1.0,0.0,2,Cybersecurity Beginners
U02784,23,Male,2,1.0,124.05,Artificial Intelligence,Advanced,1.935,2,2.0,248.1,0,AI Beginner Learners
U02785,25,Female,1,1.0,0.0,Artificial Intelligence,Beginner,3.64,1,1.0,0.0,0,AI Beginner Learners
U02786,25,Male,12,1.5,115.90249999999999,Machine Learning,Beginner,3.464166666666667,9,1.75,1390.83,4,Highly Engaged AI Explorers
U02787,21,Male,1,1.0,346.71,Project Management,Advanced,1.23,1,3.0,346.71,0,AI Beginner Learners
U02788,20,Female,12,1.7142857142857142,106.13666666666667,Cybersecurity,Intermediate,3.6641666666666666,9,2.3333333333333335,1273.64,4,Highly Engaged AI Explorers
U02789,21,Male,4,1.0,0.0,Design,Advanced,1.8675,4,2.0,0.0,7,Deep Design Learners
U02790,25,Male,1,1.0,0.0,Web Development,Beginner,2.2,1,1.0,0.0,9,Advanced Web Development Learners
U02791,27,Male,13,2.1666666666666665,70.60692307692308,Design,Beginner,3.3492307692307692,10,1.6923076923076923,917.89,4,Highly Engaged AI Explorers
U02792,27,Female,14,2.0,56.83714285714286,Artificial Intelligence,Beginner,3.1342857142857143,9,1.9285714285714286,795.72,4,Highly Engaged AI Explorers
U02793,22,Female,14,1.4,103.56500000000001,Business,Beginner,3.4285714285714284,10,1.8571428571428572,1449.91,4,Highly Engaged AI Explorers
U02794,33,Female,2,2.0,171.305,Machine Learning,Intermediate,3.285,2,2.0,342.61,6,Advanced Machine Learning Learners
U02795,31,Male,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U02796,33,Male,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
U02797,34,Male,1,1.0,0.78,Machine Learning,Advanced,3.89,1,3.0,0.78,6,Advanced Machine Learning Learners
U02798,28,Female,1,1.0,0.0,Data Science,Intermediate,3.02,1,2.0,0.0,3,Data Science Beginners
U02799,17,Male,1,1.0,0.0,Marketing,Intermediate,4.72,1,2.0,0.0,8,Advanced Marketing Learners
U02800,34,Male,1,1.0,299.57,Data Science,Beginner,3.74,1,1.0,299.57,3,Data Science Beginners
U02801,15,Female,3,1.5,0.26,Data Science,Advanced,3.016666666666667,3,2.0,0.78,3,Data Science Beginners
U02802,15,Female,1,1.0,0.0,Cybersecurity,Beginner,4.94,1,1.0,0.0,2,Cybersecurity Beginners
U02803,26,Male,2,1.0,0.0,Design,Advanced,3.56,2,3.0,0.0,7,Deep Design Learners
U02804,24,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02805,16,Male,1,1.0,57.32,Web Development,Advanced,4.74,1,3.0,57.32,9,Advanced Web Development Learners
U02806,28,Male,1,1.0,0.0,Cybersecurity,Intermediate,3.93,1,2.0,0.0,2,Cybersecurity Beginners
U02807,18,Female,4,1.3333333333333333,139.77499999999998,Digital Marketing,Advanced,3.495,3,2.25,559.0999999999999,5,Digital Marketing Learners
U02808,35,Male,2,1.0,0.0,Marketing,Advanced,4.45,1,2.5,0.0,8,Advanced Marketing Learners
U02809,32,Male,2,1.0,0.0,Artificial Intelligence,Beginner,3.8899999999999997,2,1.0,0.0,0,AI Beginner Learners
U02810,18,Female,1,1.0,0.0,Digital Marketing,Beginner,2.14,1,1.0,0.0,5,Digital Marketing Learners
U02811,21,Male,1,1.0,0.0,Design,Advanced,2.61,1,3.0,0.0,7,Deep Design Learners
U02812,17,Male,1,1.0,119.04,Finance,Intermediate,2.75,1,2.0,119.04,2,Cybersecurity Beginners
U02813,27,Male,1,1.0,0.0,Cybersecurity,Intermediate,1.91,1,2.0,0.0,2,Cybersecurity Beginners
U02814,27,Female,2,1.0,0.0,Cybersecurity,Beginner,4.3950000000000005,2,1.0,0.0,2,Cybersecurity Beginners
U02815,15,Female,4,1.0,97.4325,Digital Marketing,Advanced,2.81,3,3.0,389.73,5,Digital Marketing Learners
U02816,25,Male,1,1.0,0.0,Marketing,Intermediate,4.11,1,2.0,0.0,8,Advanced Marketing Learners
U02817,33,Male,1,1.0,0.0,Design,Advanced,1.52,1,3.0,0.0,7,Deep Design Learners
U02818,32,Male,1,1.0,0.78,Machine Learning,Advanced,3.89,1,3.0,0.78,6,Advanced Machine Learning Learners
U02819,20,Female,2,1.0,0.0,Machine Learning,Advanced,3.7,2,2.5,0.0,6,Advanced Machine Learning Learners
U02820,30,Male,1,1.0,0.0,Programming,Beginner,1.28,1,1.0,0.0,2,Cybersecurity Beginners
U02821,27,Male,11,1.5714285714285714,106.72363636363637,Project Management,Advanced,3.2263636363636365,7,2.090909090909091,1173.96,4,Highly Engaged AI Explorers
U02822,15,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02823,31,Male,2,1.0,0.0,Cybersecurity,Intermediate,4.295,2,2.0,0.0,2,Cybersecurity Beginners
U02824,28,Female,1,1.0,326.02,Business,Intermediate,2.69,1,2.0,326.02,1,Business Advanced Learners
U02825,34,Male,13,2.1666666666666665,125.84692307692308,Business,Advanced,2.4292307692307693,8,2.076923076923077,1636.01,4,Highly Engaged AI Explorers
U02826,25,Male,1,1.0,0.0,Machine Learning,Beginner,1.13,1,1.0,0.0,6,Advanced Machine Learning Learners
U02827,17,Male,1,1.0,0.0,Machine Learning,Intermediate,4.73,1,2.0,0.0,6,Advanced Machine Learning Learners
U02828,32,Female,2,1.0,245.45,Artificial Intelligence,Advanced,3.7649999999999997,2,2.0,490.9,0,AI Beginner Learners
U02829,19,Female,1,1.0,89.59,Artificial Intelligence,Intermediate,2.68,1,2.0,89.59,0,AI Beginner Learners
U02830,34,Female,1,1.0,0.0,Web Development,Advanced,2.67,1,3.0,0.0,9,Advanced Web Development Learners
U02831,22,Female,1,1.0,0.0,Design,Advanced,4.45,1,3.0,0.0,7,Deep Design Learners
U02832,31,Male,11,1.5714285714285714,0.07090909090909091,Design,Advanced,3.0454545454545454,5,2.3636363636363638,0.78,7,Deep Design Learners
U02833,21,Female,2,1.0,171.305,Programming,Beginner,3.86,2,1.5,342.61,2,Cybersecurity Beginners
U02834,17,Male,1,1.0,0.0,Data Science,Beginner,3.65,1,1.0,0.0,3,Data Science Beginners
U02835,31,Male,1,1.0,117.68,Data Science,Advanced,2.57,1,3.0,117.68,3,Data Science Beginners
U02836,17,Female,1,1.0,472.28,Programming,Beginner,4.74,1,1.0,472.28,0,AI Beginner Learners
U02837,31,Male,2,1.0,0.0,Business,Advanced,3.795,2,2.0,0.0,1,Business Advanced Learners
U02838,35,Male,2,1.0,418.80499999999995,Artificial Intelligence,Advanced,2.8899999999999997,2,2.0,837.6099999999999,0,AI Beginner Learners
U02839,18,Female,4,1.3333333333333333,0.0,Cybersecurity,Advanced,2.4275,4,2.25,0.0,2,Cybersecurity Beginners
U02840,29,Female,1,1.0,0.0,Digital Marketing,Beginner,4.44,1,1.0,0.0,5,Digital Marketing Learners
